date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-03-05 03:40:00,981.73,0.39,275.0,-0.85,91.3,6.28,5.74,0.55,3.64,5.84,1247.45,1.06,1.62,201.0,0.0,0.0,0.0,0.0,0.0,11.22,434.1
2020-03-05 03:50:00,981.68,0.17,274.78,-1.13,90.9,6.18,5.62,0.56,3.57,5.73,1248.46,1.18,1.88,207.7,0.0,0.0,0.0,0.0,0.0,11.18,434.2
2020-03-05 04:00:00,981.64,0.3,274.91,-0.89,91.7,6.24,5.72,0.52,3.63,5.83,1247.78,1.3,1.84,208.1,0.0,0.0,0.0,0.0,0.0,11.14,432.0
2020-03-05 04:10:00,981.61,0.32,274.93,-0.96,91.1,6.25,5.7,0.56,3.62,5.8,1247.64,1.27,1.74,205.9,0.0,0.0,0.0,0.0,0.0,11.1,431.6
2020-03-05 04:20:00,981.56,0.09,274.7,-1.19,91.1,6.15,5.6,0.55,3.56,5.7,1248.7,1.67,2.56,203.2,0.0,0.0,0.0,0.0,0.0,11.06,431.6
2020-03-05 04:30:00,981.48,-0.02,274.6,-1.19,91.8,6.1,5.6,0.5,3.56,5.7,1249.07,1.66,2.56,218.9,0.0,0.0,0.0,0.0,0.0,11.02,431.1
2020-03-05 04:40:00,981.4,-0.12,274.51,-1.27,91.9,6.06,5.56,0.49,3.53,5.67,1249.44,1.19,2.24,203.1,0.0,0.0,0.0,0.0,0.0,10.99,431.6
2020-03-05 04:50:00,981.3,-0.41,274.23,-1.54,92.0,5.93,5.46,0.47,3.47,5.56,1250.68,1.24,1.74,192.0,0.0,0.0,0.0,0.0,0.0,10.95,434.7
2020-03-05 05:00:00,981.22,-0.61,274.03,-1.64,92.7,5.84,5.41,0.43,3.44,5.52,1251.54,1.85,2.95,203.4,0.0,0.0,0.0,0.0,0.0,10.91,435.5
2020-03-05 05:10:00,981.06,-0.7,273.95,-1.66,93.2,5.8,5.41,0.39,3.44,5.51,1251.76,1.48,2.52,194.6,0.0,0.0,0.0,0.0,0.0,10.86,435.6
2020-03-05 05:20:00,980.9,-0.82,273.85,-1.74,93.4,5.75,5.37,0.38,3.41,5.48,1252.1,1.34,1.9,199.6,0.0,0.0,0.0,0.0,0.0,10.8,435.7
2020-03-05 05:30:00,980.9,-0.88,273.78,-1.76,93.7,5.73,5.37,0.36,3.41,5.47,1252.39,1.38,2.26,191.9,0.0,0.0,0.0,0.0,0.0,10.75,435.2
2020-03-05 05:40:00,980.86,-0.86,273.81,-1.71,93.9,5.74,5.39,0.35,3.42,5.49,1252.24,1.39,2.12,195.4,0.0,0.0,0.0,0.0,0.0,10.7,434.8
2020-03-05 05:50:00,980.73,-0.9,273.78,-1.77,93.8,5.72,5.36,0.35,3.41,5.47,1252.28,1.19,2.22,191.8,0.0,0.0,0.0,0.0,0.0,10.66,436.3
2020-03-05 06:00:00,980.58,-0.97,273.72,-1.81,94.0,5.69,5.35,0.34,3.4,5.45,1252.42,1.02,1.56,203.5,0.0,0.0,0.0,0.0,0.0,10.63,436.6
2020-03-05 06:10:00,980.41,-0.98,273.72,-1.8,94.1,5.68,5.35,0.34,3.4,5.46,1252.23,0.74,1.5,200.0,0.0,0.0,0.0,0.0,0.0,10.61,437.3
2020-03-05 06:20:00,980.38,-0.98,273.73,-1.77,94.3,5.69,5.36,0.32,3.41,5.47,1252.16,1.3,2.08,202.2,0.0,0.0,0.0,0.0,0.0,10.6,436.1
2020-03-05 06:30:00,980.31,-0.92,273.79,-1.72,94.3,5.71,5.38,0.33,3.42,5.49,1251.83,1.4,2.16,207.0,0.0,0.0,0.0,0.0,0.0,10.59,435.8
2020-03-05 06:40:00,980.21,-0.79,273.93,-1.56,94.5,5.76,5.45,0.32,3.46,5.56,1251.06,1.35,2.0,208.1,0.0,0.0,0.0,1.93,3.09,10.58,434.7
2020-03-05 06:50:00,980.15,-0.79,273.93,-1.62,94.1,5.76,5.42,0.34,3.45,5.53,1251.0,1.07,1.9,208.2,0.0,0.0,1.81,5.79,9.46,10.58,435.8
2020-03-05 07:00:00,980.09,-1.07,273.66,-2.0,93.3,5.65,5.27,0.38,3.35,5.38,1252.25,0.75,1.1,191.1,0.0,0.0,6.04,15.44,22.2,10.58,445.4
2020-03-05 07:10:00,980.04,-1.48,273.26,-2.48,92.8,5.48,5.09,0.39,3.23,5.19,1254.16,0.59,1.18,181.2,0.0,0.0,13.48,29.34,36.29,10.61,451.8
2020-03-05 07:20:00,980.0,-1.7,273.04,-2.66,93.1,5.39,5.02,0.37,3.19,5.12,1255.17,0.86,1.26,198.2,0.0,0.0,26.56,49.61,65.44,10.64,450.2
2020-03-05 07:30:00,979.86,-1.59,273.16,-2.49,93.5,5.44,5.08,0.35,3.23,5.19,1254.44,1.03,1.3,203.1,0.0,0.0,36.22,68.73,71.81,10.68,451.5
2020-03-05 07:40:00,979.7,-1.42,273.34,-2.27,93.9,5.5,5.17,0.34,3.29,5.27,1253.44,0.85,1.56,204.1,0.0,0.0,32.6,70.66,82.05,10.75,447.5
2020-03-05 07:50:00,979.64,-1.1,273.66,-1.91,94.2,5.63,5.31,0.33,3.38,5.42,1251.84,0.73,1.12,219.8,0.0,0.0,52.92,107.92,138.03,10.83,444.2
2020-03-05 08:00:00,979.56,-0.42,274.36,-1.22,94.3,5.92,5.59,0.34,3.56,5.7,1248.44,0.67,1.0,220.5,0.0,0.0,78.67,153.28,181.85,10.93,437.5
2020-03-05 08:10:00,979.44,-0.1,274.69,-1.18,92.4,6.06,5.6,0.46,3.57,5.72,1246.83,1.07,1.84,211.2,0.0,0.0,77.87,157.14,165.64,11.07,440.7
2020-03-05 08:20:00,979.37,0.05,274.84,-1.15,91.6,6.13,5.61,0.51,3.57,5.73,1246.08,0.7,1.48,225.6,0.0,0.0,63.18,132.05,141.7,11.24,439.7
2020-03-05 08:30:00,979.22,0.3,275.11,-1.08,90.4,6.24,5.65,0.6,3.59,5.76,1244.69,0.56,1.0,199.1,0.0,0.0,61.37,130.5,132.24,11.44,443.3
2020-03-05 08:40:00,979.13,0.33,275.14,-1.2,89.4,6.25,5.59,0.66,3.56,5.71,1244.5,0.66,1.16,197.2,0.0,0.0,65.79,140.73,168.53,11.65,450.0
2020-03-05 08:50:00,978.93,0.66,275.49,-0.97,88.8,6.41,5.69,0.72,3.62,5.81,1242.69,0.56,1.08,180.1,0.0,0.0,109.26,227.22,273.36,11.86,446.6
2020-03-05 09:00:00,978.72,0.94,275.79,-0.87,87.6,6.54,5.73,0.81,3.65,5.85,1241.12,0.48,1.38,210.1,0.0,0.0,144.67,295.75,321.62,12.08,447.6
2020-03-05 09:10:00,978.5,1.34,276.22,-0.68,86.3,6.73,5.81,0.92,3.7,5.94,1238.98,0.97,1.7,201.2,0.0,0.0,215.49,439.57,769.3,12.32,442.5
2020-03-05 09:20:00,978.32,2.08,276.97,-0.41,83.5,7.1,5.93,1.17,3.78,6.06,1235.39,0.87,1.64,176.3,0.0,0.0,281.09,574.9,782.62,12.6,442.4
2020-03-05 09:30:00,978.02,2.8,277.72,-0.24,80.3,7.47,6.0,1.47,3.83,6.14,1231.75,1.33,1.94,170.5,0.0,0.0,333.6,670.85,759.07,12.97,440.3
2020-03-05 09:40:00,977.85,3.59,278.53,-0.03,77.1,7.9,6.09,1.81,3.89,6.23,1227.98,0.95,1.92,168.6,0.0,0.0,272.43,557.72,754.63,13.46,439.0
2020-03-05 09:50:00,977.68,3.85,278.8,-0.01,75.8,8.05,6.1,1.95,3.89,6.24,1226.61,0.69,1.48,179.6,0.0,0.0,403.02,792.86,949.81,14.07,435.8
2020-03-05 10:00:00,977.4,4.94,279.92,0.29,71.8,8.69,6.24,2.45,3.98,6.38,1221.4,0.73,2.3,155.1,0.0,0.0,466.0,892.28,943.44,14.72,436.3
2020-03-05 10:10:00,977.22,4.62,279.61,0.19,72.9,8.5,6.19,2.3,3.95,6.34,1222.6,1.69,2.44,115.6,0.0,0.0,368.21,714.09,908.69,15.42,435.5
2020-03-05 10:20:00,977.07,4.57,279.58,-0.08,71.7,8.47,6.07,2.4,3.87,6.21,1222.68,2.53,3.73,160.8,0.0,0.0,281.69,576.64,921.23,16.16,432.5
2020-03-05 10:30:00,976.93,4.84,279.87,-0.09,70.3,8.63,6.07,2.56,3.87,6.21,1221.29,2.57,3.85,155.2,0.0,0.0,475.25,909.84,933.98,16.83,430.9
2020-03-05 10:40:00,976.77,5.29,280.33,-0.07,68.22,8.91,6.08,2.83,3.88,6.22,1219.15,3.23,4.75,167.6,0.0,0.0,495.57,950.19,968.34,17.34,430.2
2020-03-05 10:50:00,976.61,5.71,280.77,0.0,66.57,9.17,6.11,3.07,3.9,6.25,1217.07,3.12,5.93,161.1,0.0,0.0,543.46,1041.51,1101.93,17.75,428.1
2020-03-05 11:00:00,976.41,6.18,281.25,-0.28,63.17,9.48,5.99,3.49,3.82,6.13,1214.84,4.09,6.85,164.5,0.0,0.0,529.78,1014.48,1108.11,18.1,424.9
2020-03-05 11:10:00,976.18,6.74,281.83,-0.61,59.32,9.85,5.84,4.01,3.73,5.98,1212.21,4.6,6.77,165.7,0.0,0.0,496.38,960.23,1128.57,18.41,422.0
2020-03-05 11:20:00,975.9,7.18,282.3,-0.85,56.53,10.15,5.74,4.41,3.67,5.88,1209.99,4.29,7.81,162.5,0.0,0.0,499.8,963.32,1095.37,18.65,420.7
2020-03-05 11:30:00,975.62,7.5,282.65,-1.11,54.24,10.38,5.63,4.75,3.6,5.77,1208.32,4.49,6.87,167.8,0.0,0.0,533.6,1027.41,1207.34,18.82,419.7
2020-03-05 11:40:00,975.46,7.68,282.84,-1.39,52.51,10.51,5.52,4.99,3.53,5.66,1207.4,5.45,8.05,158.7,0.0,0.0,469.62,909.07,1241.89,18.96,418.9
2020-03-05 11:50:00,975.3,7.56,282.74,-1.61,52.06,10.42,5.42,5.0,3.47,5.56,1207.76,4.58,7.41,179.2,0.0,0.0,443.26,865.44,1101.16,19.07,418.4
2020-03-05 12:00:00,975.16,7.85,283.04,-1.48,51.56,10.63,5.48,5.15,3.5,5.62,1206.31,4.96,7.09,162.7,0.0,0.0,563.78,1084.75,1366.79,19.15,418.3
2020-03-05 12:10:00,975.09,7.95,283.15,-1.55,50.92,10.7,5.45,5.25,3.48,5.59,1205.81,4.82,8.43,159.8,0.0,0.0,415.49,818.15,1001.16,19.21,417.8
2020-03-05 12:20:00,974.82,8.17,283.39,-1.44,50.58,10.86,5.49,5.37,3.51,5.64,1204.51,4.65,8.49,178.6,0.0,0.0,541.85,1046.14,1151.16,19.26,417.7
2020-03-05 12:30:00,974.52,8.37,283.62,-1.5,49.69,11.01,5.47,5.54,3.5,5.62,1203.3,4.7,7.95,179.4,0.0,0.0,545.47,1053.09,1121.62,19.33,417.6
2020-03-05 12:40:00,974.26,8.74,284.01,-1.51,48.42,11.29,5.47,5.82,3.5,5.61,1201.4,4.58,6.85,163.0,0.0,0.0,540.04,1043.63,1102.9,19.41,417.7
2020-03-05 12:50:00,973.99,9.0,284.29,-1.49,47.63,11.49,5.47,6.02,3.5,5.62,1199.95,4.56,8.41,161.1,0.0,0.0,532.39,1028.57,1079.92,19.54,418.0
2020-03-05 13:00:00,973.62,9.22,284.55,-1.58,46.64,11.67,5.44,6.22,3.48,5.59,1198.58,5.19,6.61,159.8,0.0,0.0,536.42,1036.49,1086.49,19.69,418.8
2020-03-05 13:10:00,973.3,9.46,284.82,-2.05,44.31,11.86,5.25,6.6,3.36,5.4,1197.25,5.28,7.91,181.7,0.0,0.0,470.42,915.25,951.93,19.86,417.1
2020-03-05 13:20:00,972.97,9.37,284.75,-1.71,45.7,11.78,5.39,6.4,3.45,5.53,1197.17,4.88,7.01,162.0,0.0,0.0,443.46,866.22,914.09,20.04,417.1
2020-03-05 13:30:00,972.77,9.54,284.94,-1.86,44.68,11.92,5.33,6.59,3.41,5.47,1196.23,5.18,8.23,170.1,0.0,0.0,490.74,956.56,1079.73,20.2,417.3
2020-03-05 13:40:00,972.57,9.61,285.03,-1.99,44.05,11.98,5.28,6.7,3.38,5.42,1195.71,5.33,7.73,162.8,0.0,0.0,503.42,976.45,1028.57,20.37,416.3
2020-03-05 13:50:00,972.33,9.71,285.15,-2.16,43.22,12.06,5.21,6.85,3.34,5.36,1195.02,5.82,8.13,164.0,0.0,0.0,423.14,829.34,904.63,20.51,416.3
2020-03-05 14:00:00,972.02,9.66,285.12,-2.14,43.41,12.02,5.22,6.8,3.34,5.37,1194.85,5.96,8.81,165.6,0.0,0.0,411.47,808.3,891.89,20.64,416.6
2020-03-05 14:10:00,971.9,9.8,285.28,-1.96,43.6,12.13,5.29,6.84,3.39,5.44,1194.07,4.97,8.73,171.5,0.0,0.0,469.42,914.09,973.55,20.74,416.5
2020-03-05 14:20:00,971.73,9.96,285.45,-1.8,43.64,12.26,5.35,6.91,3.43,5.51,1193.16,5.31,9.13,174.2,0.0,0.0,442.66,861.58,919.11,20.82,416.4
2020-03-05 14:30:00,971.64,9.71,285.21,-1.78,44.44,12.06,5.36,6.7,3.44,5.51,1194.1,5.1,8.05,176.0,0.0,0.0,372.03,728.38,818.53,20.91,416.2
2020-03-05 14:40:00,971.53,9.58,285.09,-1.7,45.11,11.95,5.39,6.56,3.46,5.55,1194.5,4.98,8.21,171.0,0.0,0.0,292.15,581.27,679.54,21.02,416.4
2020-03-05 14:50:00,971.45,9.52,285.03,-1.63,45.51,11.9,5.42,6.49,3.48,5.58,1194.64,4.53,7.01,172.9,0.0,0.0,305.83,605.4,669.3,21.11,416.4
2020-03-05 15:00:00,971.41,9.45,284.96,-1.34,46.71,11.85,5.53,6.31,3.55,5.7,1194.84,5.35,8.29,182.5,0.0,0.0,270.42,537.45,632.82,21.15,416.1
2020-03-05 15:10:00,971.25,9.17,284.7,-1.21,48.07,11.63,5.59,6.04,3.59,5.75,1195.8,5.34,7.45,176.7,0.0,0.0,204.02,413.32,471.04,21.16,416.0
2020-03-05 15:20:00,971.11,8.98,284.52,-0.82,50.13,11.48,5.75,5.72,3.69,5.92,1196.35,4.52,7.49,173.1,0.0,0.0,158.75,326.25,352.12,21.1,416.4
2020-03-05 15:30:00,970.93,8.82,284.37,-0.43,52.15,11.35,5.92,5.43,3.8,6.1,1196.73,3.99,6.29,179.5,0.0,0.0,139.24,288.22,308.3,20.97,416.6
2020-03-05 15:40:00,970.82,8.59,284.15,-0.35,53.26,11.18,5.95,5.22,3.82,6.13,1197.56,5.66,7.73,174.4,0.0,0.0,130.99,269.69,309.65,20.79,416.5
2020-03-05 15:50:00,970.62,8.39,283.96,-0.18,54.66,11.03,6.03,5.0,3.87,6.21,1198.13,4.79,7.49,186.3,0.0,0.0,103.22,212.74,227.03,20.57,417.0
2020-03-05 16:00:00,970.42,8.42,284.01,-0.05,55.08,11.05,6.09,4.96,3.91,6.27,1197.72,3.55,5.81,174.1,0.0,0.0,92.15,191.89,205.41,20.33,417.1
2020-03-05 16:10:00,970.29,8.43,284.03,0.03,55.36,11.06,6.12,4.94,3.93,6.31,1197.5,3.48,6.29,181.1,0.0,0.0,94.57,196.72,214.29,20.09,417.0
2020-03-05 16:20:00,970.13,8.47,284.08,0.21,55.94,11.09,6.2,4.89,3.99,6.39,1197.1,3.33,5.41,170.8,0.0,0.0,82.9,172.2,207.91,19.9,417.1
2020-03-05 16:30:00,970.01,8.47,284.09,0.24,56.08,11.09,6.22,4.87,4.0,6.41,1196.94,3.02,4.81,174.7,0.0,0.0,51.91,109.65,139.19,19.75,417.2
2020-03-05 16:40:00,969.87,8.45,284.08,0.14,55.71,11.07,6.17,4.9,3.97,6.36,1196.88,4.07,6.05,164.6,0.0,0.0,49.9,105.6,112.55,19.63,417.0
2020-03-05 16:50:00,969.72,8.47,284.12,0.07,55.38,11.09,6.14,4.95,3.95,6.33,1196.62,3.43,5.13,166.7,0.0,0.0,38.43,81.66,102.32,19.52,417.3
2020-03-05 17:00:00,969.49,8.47,284.14,0.13,55.63,11.09,6.17,4.92,3.97,6.36,1196.32,2.83,5.69,166.1,0.0,0.0,23.94,52.51,62.93,19.41,419.1
2020-03-05 17:10:00,969.34,8.47,284.15,-0.1,54.7,11.09,6.06,5.02,3.9,6.26,1196.18,3.34,5.27,158.7,0.0,0.0,19.52,42.66,47.68,19.32,419.2
2020-03-05 17:20:00,969.2,8.48,284.17,-0.22,54.18,11.09,6.01,5.08,3.87,6.2,1195.99,3.21,5.85,138.3,0.0,0.0,17.3,37.64,42.66,19.23,420.0
2020-03-05 17:30:00,969.05,8.45,284.15,-0.33,53.84,11.07,5.96,5.11,3.84,6.15,1195.96,3.26,6.05,160.2,0.0,0.0,10.26,23.36,29.92,19.16,420.5
2020-03-05 17:40:00,968.87,8.36,284.08,-0.33,54.18,11.0,5.96,5.04,3.84,6.15,1196.12,3.78,6.41,145.1,0.0,0.0,7.44,17.37,19.69,19.09,419.8
2020-03-05 17:50:00,968.65,8.23,283.97,-0.37,54.5,10.91,5.94,4.96,3.83,6.14,1196.41,3.32,5.49,144.8,0.0,0.0,3.82,10.23,14.67,19.03,419.6
2020-03-05 18:00:00,968.42,8.17,283.92,-0.36,54.76,10.86,5.95,4.91,3.83,6.14,1196.37,2.82,4.93,147.9,0.0,0.0,1.41,4.44,5.98,18.95,420.5
2020-03-05 18:10:00,968.17,8.1,283.87,-0.41,54.82,10.81,5.93,4.88,3.82,6.12,1196.37,3.7,6.13,166.9,0.0,0.0,0.2,2.12,3.09,18.88,423.3
2020-03-05 18:20:00,967.96,8.02,283.81,-0.44,55.0,10.75,5.91,4.84,3.81,6.11,1196.46,3.46,6.17,169.5,0.0,0.0,0.0,0.0,1.35,18.81,422.8
2020-03-05 18:30:00,967.88,7.91,283.71,-0.44,55.42,10.67,5.91,4.76,3.81,6.11,1196.83,3.39,5.11,172.0,0.0,0.0,0.0,0.0,0.0,18.73,420.8
2020-03-05 18:40:00,967.77,7.87,283.68,-0.46,55.47,10.64,5.9,4.74,3.8,6.1,1196.87,3.47,5.29,172.3,0.0,0.0,0.0,0.0,0.0,18.65,420.7
2020-03-05 18:50:00,967.69,7.78,283.59,-0.46,55.83,10.58,5.91,4.67,3.8,6.1,1197.15,3.17,5.21,170.0,0.0,0.0,0.0,0.0,0.0,18.55,420.2
2020-03-05 19:00:00,967.64,7.74,283.56,-0.4,56.21,10.55,5.93,4.62,3.82,6.13,1197.25,2.64,4.49,173.0,0.0,0.0,0.0,0.0,0.0,18.46,420.8
2020-03-05 19:10:00,967.56,7.67,283.49,-0.47,56.23,10.5,5.9,4.6,3.8,6.1,1197.46,3.03,4.01,170.6,0.0,0.0,0.0,0.0,0.0,18.38,420.9
2020-03-05 19:20:00,967.51,7.67,283.5,-0.44,56.34,10.5,5.92,4.58,3.81,6.11,1197.39,3.57,5.57,171.8,0.0,0.0,0.0,0.0,0.0,18.31,421.5
2020-03-05 19:30:00,967.53,7.69,283.51,-0.31,56.79,10.51,5.97,4.54,3.85,6.17,1197.31,4.75,7.41,178.7,0.0,0.0,0.0,0.0,0.0,18.24,420.9
2020-03-05 19:40:00,967.46,7.32,283.15,0.55,62.03,10.25,6.36,3.89,4.1,6.57,1198.62,5.98,9.93,188.0,0.0,310.0,0.0,0.0,0.0,18.19,418.0
2020-03-05 19:50:00,967.48,6.69,282.51,1.2,67.87,9.82,6.66,3.15,4.29,6.89,1201.2,5.06,7.81,189.9,0.0,600.0,0.0,0.0,0.0,18.21,417.9
2020-03-05 20:00:00,967.47,6.06,281.88,1.55,72.7,9.4,6.83,2.57,4.4,7.06,1203.8,5.2,9.17,187.3,0.1,600.0,0.0,0.0,0.0,18.06,417.5
2020-03-05 20:10:00,967.46,5.72,281.53,1.91,76.4,9.18,7.01,2.17,4.52,7.25,1205.19,3.32,6.09,182.8,0.1,600.0,0.0,0.0,0.0,17.79,418.1
2020-03-05 20:20:00,967.33,5.58,281.4,2.06,78.0,9.09,7.09,2.0,4.57,7.33,1205.61,2.61,4.07,186.7,0.1,600.0,0.0,0.0,0.0,17.47,418.5
2020-03-05 20:30:00,967.17,5.47,281.31,2.28,79.8,9.02,7.2,1.82,4.64,7.44,1205.8,1.83,2.72,163.0,0.2,600.0,0.0,0.0,0.0,17.17,419.3
2020-03-05 20:40:00,966.96,5.39,281.24,2.54,81.8,8.97,7.34,1.63,4.73,7.59,1205.83,1.49,2.48,139.4,0.1,600.0,0.0,0.0,0.0,16.93,421.4
2020-03-05 20:50:00,966.87,5.33,281.18,2.8,83.7,8.93,7.47,1.46,4.82,7.73,1205.94,1.15,1.88,126.6,0.2,600.0,0.0,0.0,0.0,16.76,421.0
2020-03-05 21:00:00,966.8,5.2,281.06,2.91,85.1,8.85,7.53,1.32,4.86,7.79,1206.36,1.03,2.28,153.3,0.3,600.0,0.0,0.0,0.0,16.64,422.1
2020-03-05 21:10:00,966.66,5.07,280.94,2.98,86.3,8.77,7.57,1.2,4.89,7.83,1206.72,1.1,2.0,151.3,0.3,600.0,0.0,0.0,0.0,16.56,423.0
2020-03-05 21:20:00,966.47,4.95,280.84,3.06,87.5,8.7,7.61,1.09,4.91,7.88,1206.99,0.85,1.8,142.4,0.2,600.0,0.0,0.0,0.0,16.52,423.7
2020-03-05 21:30:00,966.31,4.93,280.83,3.14,88.2,8.68,7.66,1.02,4.94,7.93,1206.88,1.31,2.76,141.0,0.2,600.0,0.0,0.0,0.0,16.5,423.7
2020-03-05 21:40:00,966.2,4.82,280.73,3.07,88.4,8.62,7.62,1.0,4.92,7.89,1207.21,1.55,2.64,151.5,0.1,600.0,0.0,0.0,0.0,16.5,424.2
2020-03-05 21:50:00,966.04,4.76,280.68,3.17,89.4,8.58,7.67,0.91,4.96,7.94,1207.25,1.22,2.92,180.4,0.1,600.0,0.0,0.0,0.0,16.49,424.6
2020-03-05 22:00:00,965.86,4.7,280.63,3.22,90.1,8.55,7.7,0.85,4.97,7.97,1207.29,1.17,2.64,173.9,0.2,600.0,0.0,0.0,0.0,16.47,424.0
2020-03-05 22:10:00,965.69,4.65,280.6,3.24,90.5,8.52,7.71,0.81,4.98,7.98,1207.26,1.74,2.8,160.9,0.1,600.0,0.0,0.0,0.0,16.46,424.2
2020-03-05 22:20:00,965.44,4.59,280.56,3.17,90.5,8.48,7.67,0.81,4.96,7.95,1207.25,2.34,3.2,151.3,0.2,600.0,0.0,0.0,0.0,16.45,424.0
2020-03-05 22:30:00,965.22,4.55,280.53,3.18,90.8,8.46,7.68,0.78,4.96,7.95,1207.15,2.06,2.96,149.1,0.0,260.0,0.0,0.0,0.0,16.38,423.2
2020-03-05 22:40:00,965.17,4.56,280.55,3.19,90.8,8.46,7.68,0.78,4.97,7.96,1207.05,1.91,3.61,158.8,0.0,0.0,0.0,0.0,0.0,16.18,422.4
2020-03-05 22:50:00,965.08,4.62,280.62,3.22,90.6,8.5,7.7,0.8,4.98,7.98,1206.64,1.6,2.88,159.2,0.1,200.0,0.0,0.0,0.0,16.07,423.8
2020-03-05 23:00:00,964.85,4.61,280.63,3.2,90.5,8.49,7.69,0.81,4.97,7.97,1206.4,2.06,3.28,158.0,0.0,600.0,0.0,0.0,0.0,16.15,423.4
2020-03-05 23:10:00,964.72,4.6,280.63,3.25,90.9,8.49,7.72,0.77,4.99,8.0,1206.26,1.55,2.64,175.1,0.1,530.0,0.0,0.0,0.0,16.18,423.1
2020-03-05 23:20:00,964.55,4.58,280.62,3.25,91.1,8.47,7.72,0.75,4.99,8.0,1206.17,1.86,4.33,177.1,0.0,40.0,0.0,0.0,0.0,16.1,423.3
2020-03-05 23:30:00,964.38,4.55,280.61,3.2,90.9,8.46,7.69,0.77,4.97,7.97,1206.07,2.34,3.93,174.3,0.0,110.0,0.0,0.0,0.0,16.0,423.1
2020-03-05 23:40:00,964.31,4.59,280.65,3.19,90.6,8.48,7.68,0.8,4.97,7.97,1205.82,1.81,3.89,174.3,0.0,0.0,0.0,0.0,0.0,15.93,423.3
2020-03-05 23:50:00,964.21,4.56,280.63,3.1,90.2,8.47,7.64,0.83,4.94,7.92,1205.84,2.31,3.24,190.3,0.1,450.0,0.0,0.0,0.0,15.94,422.8
2020-03-06 00:00:00,964.2,4.52,280.59,3.09,90.4,8.44,7.63,0.81,4.94,7.91,1206.01,2.12,3.04,195.7,0.1,600.0,0.0,0.0,0.0,16.05,422.6
2020-03-06 00:10:00,964.09,4.47,280.55,3.07,90.6,8.41,7.62,0.79,4.93,7.9,1206.09,1.59,2.82,184.9,0.1,600.0,0.0,0.0,0.0,16.09,423.6
2020-03-06 00:20:00,963.92,4.47,280.56,3.12,90.9,8.41,7.65,0.77,4.95,7.93,1205.87,1.62,2.66,179.5,0.2,600.0,0.0,0.0,0.0,16.07,423.6
2020-03-06 00:30:00,963.88,4.45,280.54,3.1,90.9,8.4,7.63,0.76,4.94,7.92,1205.93,1.64,2.36,191.7,0.0,600.0,0.0,0.0,0.0,16.05,423.6
2020-03-06 00:40:00,963.86,4.4,280.49,3.06,91.0,8.37,7.61,0.75,4.93,7.9,1206.13,1.93,3.24,182.9,0.0,70.0,0.0,0.0,0.0,15.94,423.0
2020-03-06 00:50:00,963.84,4.38,280.48,3.01,90.8,8.36,7.59,0.77,4.91,7.87,1206.18,2.02,2.92,178.2,0.0,0.0,0.0,0.0,0.0,15.77,423.1
2020-03-06 01:00:00,963.75,4.39,280.5,3.0,90.6,8.37,7.58,0.79,4.91,7.86,1206.02,1.7,2.42,180.1,0.0,0.0,0.0,0.0,0.0,15.68,423.3
2020-03-06 01:10:00,963.66,4.37,280.49,2.94,90.4,8.35,7.55,0.8,4.89,7.84,1206.01,2.18,3.14,177.4,0.0,0.0,0.0,0.0,0.0,15.61,423.5
2020-03-06 01:20:00,963.55,4.33,280.46,2.95,90.7,8.33,7.56,0.77,4.89,7.84,1206.04,2.0,3.3,177.2,0.0,0.0,0.0,0.0,0.0,15.57,423.8
2020-03-06 01:30:00,963.44,4.27,280.4,2.92,90.9,8.29,7.54,0.75,4.88,7.82,1206.2,1.25,2.0,205.7,0.0,0.0,0.0,0.0,0.0,15.55,424.2
2020-03-06 01:40:00,963.47,4.21,280.33,2.87,91.0,8.26,7.51,0.74,4.86,7.8,1206.51,1.38,2.0,201.7,0.0,0.0,0.0,0.0,0.0,15.54,424.2
2020-03-06 01:50:00,963.23,4.23,280.38,2.87,90.8,8.27,7.51,0.76,4.86,7.8,1206.1,1.58,2.44,189.9,0.0,0.0,0.0,0.0,0.0,15.54,423.9
2020-03-06 02:00:00,963.21,4.25,280.4,2.85,90.6,8.28,7.5,0.78,4.86,7.79,1206.01,1.29,2.28,190.4,0.0,0.0,0.0,0.0,0.0,15.54,424.9
2020-03-06 02:10:00,963.19,4.2,280.35,2.88,91.1,8.25,7.52,0.73,4.87,7.8,1206.19,1.66,2.72,184.0,0.0,0.0,0.0,0.0,0.0,15.54,425.4
2020-03-06 02:20:00,963.23,4.12,280.26,2.88,91.6,8.2,7.51,0.69,4.87,7.8,1206.61,1.57,2.36,204.9,0.0,0.0,0.0,0.0,0.0,15.54,424.4
2020-03-06 02:30:00,963.15,4.24,280.39,3.0,91.6,8.27,7.58,0.7,4.91,7.87,1205.94,1.69,2.64,209.1,0.0,0.0,0.0,0.0,0.0,15.54,423.9
2020-03-06 02:40:00,962.9,4.38,280.56,3.09,91.3,8.36,7.63,0.73,4.94,7.93,1204.98,0.85,1.5,174.4,0.0,0.0,0.0,0.0,0.0,15.51,424.4
